LAMMPS data file via write_data, version 20 Nov 2019, timestep = 200000

1020 atoms
3 atom types

0.0000000000000000e+00 4.7809144373375744e+01 xlo xhi
-5.9761430466719681e+00 5.4980516029382102e+01 ylo yhi
-2.3904572186687872e-01 2.3904572186687872e-01 zlo zhi

Masses

1 1
2 1
3 1

Atoms # atomic

25 2 3.9920318398776716e-01 -4.7809144373375743e+00 0.0000000000000000e+00 -2 0 0
65 2 3.9920318398776716e-01 -2.3904572186687871e+00 0.0000000000000000e+00 -2 0 0
105 2 3.9920318398776716e-01 -8.8817841970012523e-15 0.0000000000000000e+00 -2 0 0
3 2 1.5944317933226937e+00 -5.9761430466719681e+00 0.0000000000000000e+00 -2 0 0
26 2 1.5944317933226937e+00 -3.5856858280031818e+00 0.0000000000000000e+00 -2 0 0
66 2 1.5944317933226937e+00 -1.1952286093343956e+00 0.0000000000000000e+00 -2 0 0
27 2 2.7896604026579426e+00 -4.7809144373375743e+00 0.0000000000000000e+00 -2 0 0
67 2 2.7896604026579426e+00 -2.3904572186687871e+00 0.0000000000000000e+00 -2 0 0
107 2 2.7896604026579426e+00 -8.8817841970012523e-15 0.0000000000000000e+00 -2 0 0
4 2 3.9848890119927747e+00 -5.9761430466719681e+00 0.0000000000000000e+00 -2 0 0
28 2 3.9848890119927747e+00 -3.5856858280031818e+00 0.0000000000000000e+00 -2 0 0
68 2 3.9848890119927747e+00 -1.1952286093343956e+00 0.0000000000000000e+00 -2 0 0
29 2 5.1801176213249160e+00 -4.7809144373375743e+00 0.0000000000000000e+00 -2 0 0
69 2 5.1801176213249160e+00 -2.3904572186687871e+00 0.0000000000000000e+00 -2 0 0
109 2 5.1801176213249160e+00 -8.8817841970012523e-15 0.0000000000000000e+00 -2 0 0
5 2 6.3753462306573292e+00 -5.9761430466719681e+00 0.0000000000000000e+00 -2 0 0
30 2 6.3753462306573292e+00 -3.5856858280031818e+00 0.0000000000000000e+00 -2 0 0
70 2 6.3753462306573292e+00 -1.1952286093343956e+00 0.0000000000000000e+00 -2 0 0
171 1 6.4921868193622290e+00 -3.4736956681997277e-02 0.0000000000000000e+00 -1 0 0
31 2 7.5705748399896180e+00 -4.7809144373375743e+00 0.0000000000000000e+00 -2 0 0
71 2 7.5705748399896180e+00 -2.3904572186687871e+00 0.0000000000000000e+00 -2 0 0
111 2 7.5705748399896180e+00 -8.8817841970012523e-15 0.0000000000000000e+00 -2 0 0
168 1 8.8409130914541230e+00 -7.2865491020778883e-02 0.0000000000000000e+00 -1 0 0
6 2 8.7658034493230872e+00 -5.9761430466719681e+00 0.0000000000000000e+00 -2 0 0
32 2 8.7658034493230872e+00 -3.5856858280031818e+00 0.0000000000000000e+00 -2 0 0
72 2 8.7658034493230872e+00 -1.1952286093343956e+00 0.0000000000000000e+00 -2 0 0
33 2 9.9610320586572723e+00 -4.7809144373375743e+00 0.0000000000000000e+00 -2 0 0
73 2 9.9610320586572723e+00 -2.3904572186687871e+00 0.0000000000000000e+00 -2 0 0
113 2 9.9610320586572723e+00 -8.8817841970012523e-15 0.0000000000000000e+00 -2 0 0
7 2 1.1156260667991484e+01 -5.9761430466719681e+00 0.0000000000000000e+00 -2 0 0
34 2 1.1156260667991484e+01 -3.5856858280031818e+00 0.0000000000000000e+00 -2 0 0
74 2 1.1156260667991484e+01 -1.1952286093343956e+00 0.0000000000000000e+00 -2 0 0
35 2 1.2351489277328572e+01 -4.7809144373375743e+00 0.0000000000000000e+00 -2 0 0
75 2 1.2351489277328572e+01 -2.3904572186687871e+00 0.0000000000000000e+00 -2 0 0
115 2 1.2351489277328572e+01 -8.8817841970012523e-15 0.0000000000000000e+00 -2 0 0
8 2 1.3546717886667247e+01 -5.9761430466719681e+00 0.0000000000000000e+00 -2 0 0
36 2 1.3546717886667247e+01 -3.5856858280031818e+00 0.0000000000000000e+00 -2 0 0
76 2 1.3546717886667247e+01 -1.1952286093343956e+00 0.0000000000000000e+00 -2 0 0
170 1 1.3624378622053102e+01 -9.8175296557425185e-02 0.0000000000000000e+00 -1 0 0
37 2 1.4741946496006021e+01 -4.7809144373375743e+00 0.0000000000000000e+00 -2 0 0
77 2 1.4741946496006021e+01 -2.3904572186687871e+00 0.0000000000000000e+00 -2 0 0
117 2 1.4741946496006021e+01 -8.8817841970012523e-15 0.0000000000000000e+00 -2 0 0
9 2 1.5937175105344611e+01 -5.9761430466719681e+00 0.0000000000000000e+00 -2 0 0
38 2 1.5937175105344611e+01 -3.5856858280031818e+00 0.0000000000000000e+00 -2 0 0
78 2 1.5937175105344611e+01 -1.1952286093343956e+00 0.0000000000000000e+00 -2 0 0
39 2 1.7132403714679061e+01 -4.7809144373375743e+00 0.0000000000000000e+00 -2 0 0
79 2 1.7132403714679061e+01 -2.3904572186687871e+00 0.0000000000000000e+00 -2 0 0
119 2 1.7132403714679061e+01 -8.8817841970012523e-15 0.0000000000000000e+00 -2 0 0
10 2 1.8327632324013489e+01 -5.9761430466719681e+00 0.0000000000000000e+00 -2 0 0
