LAMMPS data file via write_data, version 20 Nov 2019, timestep = 2000000

1020 atoms
3 atom types

0.0000000000000000e+00 3.8490017945975048e+01 xlo xhi
-4.8112522432468809e+00 4.4263520637871309e+01 ylo yhi
-1.9245008972987526e-01 1.9245008972987526e-01 zlo zhi

Masses

1 1
2 1
3 1

Atoms # atomic

45 2 4.4427995699862977e-01 -3.8490017945975050e+00 0.0000000000000000e+00 -15 0 0
85 2 4.4427995699862977e-01 -1.9245008972987532e+00 0.0000000000000000e+00 -15 0 0
125 2 4.4427995699862977e-01 0.0000000000000000e+00 0.0000000000000000e+00 -15 0 0
13 2 1.4065304056505930e+00 -4.8112522432468809e+00 0.0000000000000000e+00 -15 0 0
46 2 1.4065304056505930e+00 -2.8867513459481287e+00 0.0000000000000000e+00 -15 0 0
86 2 1.4065304056505930e+00 -9.6225044864937637e-01 0.0000000000000000e+00 -15 0 0
47 2 2.3687808543031728e+00 -3.8490017945975050e+00 0.0000000000000000e+00 -15 0 0
87 2 2.3687808543031728e+00 -1.9245008972987532e+00 0.0000000000000000e+00 -15 0 0
127 2 2.3687808543031728e+00 0.0000000000000000e+00 0.0000000000000000e+00 -15 0 0
14 2 3.3310313029573462e+00 -4.8112522432468809e+00 0.0000000000000000e+00 -15 0 0
48 2 3.3310313029573462e+00 -2.8867513459481287e+00 0.0000000000000000e+00 -15 0 0
88 2 3.3310313029573462e+00 -9.6225044864937637e-01 0.0000000000000000e+00 -15 0 0
208 1 1.3649071159170156e+00 3.7142184235081110e-01 0.0000000000000000e+00 -4 0 0
49 2 4.2932817516103086e+00 -3.8490017945975050e+00 0.0000000000000000e+00 -15 0 0
89 2 4.2932817516103086e+00 -1.9245008972987532e+00 0.0000000000000000e+00 -15 0 0
129 2 4.2932817516103086e+00 0.0000000000000000e+00 0.0000000000000000e+00 -15 0 0
15 2 5.2555322002600606e+00 -4.8112522432468809e+00 0.0000000000000000e+00 -15 0 0
50 2 5.2555322002600606e+00 -2.8867513459481287e+00 0.0000000000000000e+00 -15 0 0
90 2 5.2555322002600606e+00 -9.6225044864937637e-01 0.0000000000000000e+00 -15 0 0
163 1 5.2723391528175787e+00 6.6349929766381077e-01 0.0000000000000000e+00 -7 0 0
51 2 6.2177826489101582e+00 -3.8490017945975050e+00 0.0000000000000000e+00 -15 0 0
91 2 6.2177826489101582e+00 -1.9245008972987532e+00 0.0000000000000000e+00 -15 0 0
131 2 6.2177826489101582e+00 0.0000000000000000e+00 0.0000000000000000e+00 -15 0 0
16 2 7.1800330975599085e+00 -4.8112522432468809e+00 0.0000000000000000e+00 -15 0 0
52 2 7.1800330975599085e+00 -2.8867513459481287e+00 0.0000000000000000e+00 -15 0 0
92 2 7.1800330975599085e+00 -9.6225044864937637e-01 0.0000000000000000e+00 -15 0 0
332 1 7.1659172436456675e+00 1.4843638144238636e-01 0.0000000000000000e+00 -3 0 0
53 2 8.1422835462100362e+00 -3.8490017945975050e+00 0.0000000000000000e+00 -15 0 0
93 2 8.1422835462100362e+00 -1.9245008972987532e+00 0.0000000000000000e+00 -15 0 0
133 2 8.1422835462100362e+00 0.0000000000000000e+00 0.0000000000000000e+00 -15 0 0
17 2 9.1045339948562489e+00 -4.8112522432468809e+00 0.0000000000000000e+00 -15 0 0
54 2 9.1045339948562489e+00 -2.8867513459481287e+00 0.0000000000000000e+00 -15 0 0
94 2 9.1045339948562489e+00 -9.6225044864937637e-01 0.0000000000000000e+00 -15 0 0
55 2 1.0066784443473285e+01 -3.8490017945975050e+00 0.0000000000000000e+00 -15 0 0
95 2 1.0066784443473285e+01 -1.9245008972987532e+00 0.0000000000000000e+00 -15 0 0
135 2 1.0066784443473285e+01 0.0000000000000000e+00 0.0000000000000000e+00 -15 0 0
18 2 1.1029034892088593e+01 -4.8112522432468809e+00 0.0000000000000000e+00 -15 0 0
56 2 1.1029034892088593e+01 -2.8867513459481287e+00 0.0000000000000000e+00 -15 0 0
96 2 1.1029034892088593e+01 -9.6225044864937637e-01 0.0000000000000000e+00 -15 0 0
57 2 1.1991285340703550e+01 -3.8490017945975050e+00 0.0000000000000000e+00 -15 0 0
97 2 1.1991285340703550e+01 -1.9245008972987532e+00 0.0000000000000000e+00 -15 0 0
137 2 1.1991285340703550e+01 0.0000000000000000e+00 0.0000000000000000e+00 -15 0 0
19 2 1.2953535789318833e+01 -4.8112522432468809e+00 0.0000000000000000e+00 -15 0 0
58 2 1.2953535789318833e+01 -2.8867513459481287e+00 0.0000000000000000e+00 -15 0 0
98 2 1.2953535789318833e+01 -9.6225044864937637e-01 0.0000000000000000e+00 -15 0 0
59 2 1.3915786237934466e+01 -3.8490017945975050e+00 0.0000000000000000e+00 -15 0 0
99 2 1.3915786237934466e+01 -1.9245008972987532e+00 0.0000000000000000e+00 -15 0 0
139 2 1.3915786237934466e+01 0.0000000000000000e+00 0.0000000000000000e+00 -15 0 0
20 2 1.4878036686549912e+01 -4.8112522432468809e+00 0.0000000000000000e+00 -15 0 0
60 2 1.4878036686549912e+01 -2.8867513459481287e+00 0.0000000000000000e+00 -15 0 0
100 2 1.4878036686549912e+01 -9.6225044864937637e-01 0.0000000000000000e+00 -15 0 0
21 2 1.5840287135176450e+01 -3.8490017945975050e+00 0.0000000000000000e+00 -16 0 0
61 2 1.5840287135176450e+01 -1.9245008972987532e+00 0.0000000000000000e+00 -16 0 0
101 2 1.5840287135176450e+01 0.0000000000000000e+00 0.0000000000000000e+00 -16 0 0
379 1 1.1003297865334153e+01 5.0676109352725973e-01 0.0000000000000000e+00 -5 0 0
1 2 1.6802537583823447e+01 -4.8112522432468809e+00 0.0000000000000000e+00 -16 0 0
22 2 1.6802537583823447e+01 -2.8867513459481287e+00 0.0000000000000000e+00 -16 0 0
62 2 1.6802537583823447e+01 -9.6225044864937637e-01 0.0000000000000000e+00 -16 0 0
23 2 1.7764788032470271e+01 -3.8490017945975050e+00 0.0000000000000000e+00 -16 0 0
63 2 1.7764788032470271e+01 -1.9245008972987532e+00 0.0000000000000000e+00 -16 0 0
103 2 1.7764788032470271e+01 0.0000000000000000e+00 0.0000000000000000e+00 -16 0 0
2 2 1.8727038481115493e+01 -4.8112522432468809e+00 0.0000000000000000e+00 -16 0 0
24 2 1.8727038481115493e+01 -2.8867513459481287e+00 0.0000000000000000e+00 -16 0 0
64 2 1.8727038481115493e+01 -9.6225044864937637e-01 0.0000000000000000e+00 -16 0 0
25 2 1.9689288929760611e+01 -3.8490017945975050e+00 0.0000000000000000e+00 -16 0 0
65 2 1.9689288929760611e+01 -1.9245008972987532e+00 0.0000000000000000e+00 -16 0 0
105 2 1.9689288929760611e+01 0.0000000000000000e+00 0.0000000000000000e+00 -16 0 0
